S.no,Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
5491,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"1,777",184.3
5492,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,389",244.3
5493,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"42,067",170.8
5494,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"15,721",199.1
5495,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,313",147.7
5496,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,330",157.1
5497,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"26,078",195.1
5498,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"13,663",201.6
5499,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"7,284",185.5
5500,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"5,643",175.4
5501,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"10,061",225.5
5502,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"10,347",238.5
5503,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"2,785",164.6
5504,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"11,157",195.1
5505,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"12,776",164.1
5506,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"24,344",220.6
5507,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"7,367",126.6
5508,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"7,997",273.2
5509,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"14,644",219.8
5510,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"1,975",170.6
5511,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"3,459",163.2
5512,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"4,646",202
5513,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,409",166
5514,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Jersey,"19,056",191.6
5515,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Mexico,"3,275",161.3
5516,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New York,"49,324",225.8
5517,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Carolina,"17,335",186.4
5518,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Dakota,"1,391",160.8
5519,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,"27,324",206.9
5520,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,"9,767",252
5521,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,"6,519",150.8
5522,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,"33,308",201.8
5523,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,"2,657",193.6
5524,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,"8,996",193.4
5525,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,"1,681",167.4
5526,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,"14,661",228.1
5527,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,"38,384",191.7
5528,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,"616,828",192.1
5529,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,"2,844",148.7
5530,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,"1,216",166.2
5531,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,"13,675",180.6
5532,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,"10,916",164
5533,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,"5,264",232.5
5534,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,"11,275",172.2
5535,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,937,171.9
5536,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,912,18.7
5537,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,51,13.2
5538,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,"1,068",16.8
5539,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,846,26.8
5540,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,"6,560",19.2
5541,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,678,15.9
5542,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,694,15.1
5543,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,135,14.4
5544,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,78,13.9
5545,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,"2,300",9.4
5546,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,"1,498",19.8
5547,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,270,17.1
5548,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,206,14
5549,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,"2,672",19.9
5550,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,"1,318",19.5
5551,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Iowa,829,20.3
5552,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kansas,743,22.5
5553,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kentucky,943,21.6
5554,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,894,21
5555,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,263,15.6
5556,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,"1,008",17.9
5557,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,"1,598",20.1
5558,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,"1,853",16.9
5559,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,745,12.5
5560,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,626,21.9
5561,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,"1,414",21.3
5562,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,168,14.6
5563,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,366,17
5564,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,496,22
5565,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,211,14.6
5566,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,"1,413",14.2
5567,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,351,17.5
5568,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,"4,609",21
5569,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,"1,737",19.1
5570,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Dakota,148,17
5571,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Ohio,"2,085",15.8
5572,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oklahoma,938,24.3
5573,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,517,12
5574,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,"2,705",16.3
5575,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,257,18.2
5576,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Carolina,727,16.2
5577,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,177,17
5578,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,"1,424",22.7
5579,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,"3,554",18.2
5580,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,"56,284",17.6
5581,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,343,18
5582,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,74,10.2
5583,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,"1,324",17.9
5584,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,771,11.6
5585,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,448,20
5586,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,"1,116",16.7
5587,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,123,23.4
5588,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alabama,604,12.6
5589,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,169,24.4
5590,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,972,15.5
5591,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,447,15.5
5592,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,"3,775",10.3
5593,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,803,16.1
5594,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,315,8.5
5595,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,109,11.9
5596,2007,All Causes,All causes,Ohio,"106,534",831.1
5597,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District of Columbia,43,7.3
5598,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,"2,740",13.9
5599,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,981,10.4
5600,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,133,9.7
5601,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,252,16.7
5602,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,"1,198",9.3
5603,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,809,12.6
5604,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,380,12.6
5605,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,337,12.1
5606,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,612,14
5607,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,532,12
5608,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,181,12.7
5609,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,507,8.7
5610,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Massachusetts,509,7.5
5611,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan,"1,180",11.8
5612,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,596,11.2
5613,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,409,13.9
5614,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,779,13
5615,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,203,20.6
5616,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,191,10.6
5617,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,528,19.7
5618,2007,All Causes,All causes,Oklahoma,"36,032",945.1
5619,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,179,13.1
5620,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,615,6.8
5621,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,419,20.9
5622,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,"1,409",7.1
5623,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,"1,162",12.3
5624,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Dakota,86,13.1
5625,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Ohio,"1,412",12.2
5626,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oklahoma,575,15.7
5627,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oregon,572,14.5
5628,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Pennsylvania,"1,539",11.8
5629,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Rhode Island,110,9.9
5630,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Carolina,565,12
5631,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,124,15.7
5632,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,973,15.1
5633,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Texas,"2,552",10.8
5634,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,United States,"36,035",11.6
5635,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Utah,390,15.9
5636,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Vermont,94,14.1
5637,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Virginia,948,11.8
5638,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Washington,889,13.2
5639,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,West Virginia,261,13.7
5640,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wisconsin,743,12.8
5641,2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wyoming,124,22.6
5642,2008,Malignant neoplasms (C00-C97),Cancer,Alabama,"10,182",197.5
5643,2008,Malignant neoplasms (C00-C97),Cancer,Alaska,867,181.1
5644,2008,Malignant neoplasms (C00-C97),Cancer,Arizona,"10,081",153.2
5645,2008,Malignant neoplasms (C00-C97),Cancer,Arkansas,"6,526",201.4
5646,2008,Malignant neoplasms (C00-C97),Cancer,California,"54,686",158.8
5647,2008,Malignant neoplasms (C00-C97),Cancer,Colorado,"6,719",150.9
5648,2008,Malignant neoplasms (C00-C97),Cancer,Connecticut,"6,830",164.8
5649,2008,Malignant neoplasms (C00-C97),Cancer,Delaware,"1,912",193.3
5650,2008,Malignant neoplasms (C00-C97),Cancer,District of Columbia,"1,143",201.6
5651,2008,Malignant neoplasms (C00-C97),Cancer,Florida,"40,814",169.5
5652,2008,Malignant neoplasms (C00-C97),Cancer,Georgia,"14,621",175.1
5653,2008,Malignant neoplasms (C00-C97),Cancer,Hawaii,"2,194",142.5
5654,2008,Malignant neoplasms (C00-C97),Cancer,Idaho,"2,511",166.7
5655,2008,Malignant neoplasms (C00-C97),Cancer,Illinois,"24,300",185
5656,2008,Malignant neoplasms (C00-C97),Cancer,Indiana,"13,137",194.3
5657,2008,Malignant neoplasms (C00-C97),Cancer,Iowa,"6,424",177.1
5658,2008,Malignant neoplasms (C00-C97),Cancer,Kansas,"5,294",173.1
5659,2008,Malignant neoplasms (C00-C97),Cancer,Kentucky,"9,589",207.8
5660,2008,Malignant neoplasms (C00-C97),Cancer,Louisiana,"9,197",205.7
5661,2008,Malignant neoplasms (C00-C97),Cancer,Maine,"3,093",185
5662,2008,Malignant neoplasms (C00-C97),Cancer,Maryland,"10,360",180.1
5663,2008,Malignant neoplasms (C00-C97),Cancer,Massachusetts,"13,031",177.2
5664,2008,Malignant neoplasms (C00-C97),Cancer,Michigan,"20,211",184.4
5665,2008,Malignant neoplasms (C00-C97),Cancer,Minnesota,"9,446",170.2
5666,2008,Malignant neoplasms (C00-C97),Cancer,Mississippi,"6,166",202.9
5667,2008,Malignant neoplasms (C00-C97),Cancer,Missouri,"12,523",189.5
5668,2008,Malignant neoplasms (C00-C97),Cancer,Montana,"1,862",161.3
5669,2008,Malignant neoplasms (C00-C97),Cancer,Nebraska,"3,376",169.7
5670,2008,Malignant neoplasms (C00-C97),Cancer,Nevada,"4,404",179.4
5671,2008,Malignant neoplasms (C00-C97),Cancer,New Hampshire,"2,576",177.3
5672,2008,Malignant neoplasms (C00-C97),Cancer,New Jersey,"16,876",175
5673,2008,Malignant neoplasms (C00-C97),Cancer,New Mexico,"3,355",160.3
5674,2008,Malignant neoplasms (C00-C97),Cancer,New York,"35,351",166.9
5675,2008,Malignant neoplasms (C00-C97),Cancer,North Carolina,"17,453",181.3
5676,2008,Malignant neoplasms (C00-C97),Cancer,North Dakota,"1,354",171.4
5677,2008,Malignant neoplasms (C00-C97),Cancer,Ohio,"24,998",191.9
5678,2008,Malignant neoplasms (C00-C97),Cancer,Oklahoma,"7,657",193.1
5679,2008,Malignant neoplasms (C00-C97),Cancer,Oregon,"7,479",177
5680,2008,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,"28,964",184.7
5681,2008,Malignant neoplasms (C00-C97),Cancer,Rhode Island,"2,227",178.1
5682,2008,Malignant neoplasms (C00-C97),Cancer,South Carolina,"9,199",190
5683,2008,Malignant neoplasms (C00-C97),Cancer,South Dakota,"1,570",168.4
5684,2008,Malignant neoplasms (C00-C97),Cancer,Tennessee,"13,162",197.2
5685,2008,Malignant neoplasms (C00-C97),Cancer,Texas,"35,713",169.9
5686,2008,Malignant neoplasms (C00-C97),Cancer,United States,"565,469",176.4
5687,2008,Malignant neoplasms (C00-C97),Cancer,Utah,"2,492",125.4
5688,2008,Malignant neoplasms (C00-C97),Cancer,Vermont,"1,279",176.3
5689,2008,Malignant neoplasms (C00-C97),Cancer,Virginia,"13,983",179.1
5690,2008,Malignant neoplasms (C00-C97),Cancer,Washington,"11,618",175.5
5691,2008,Malignant neoplasms (C00-C97),Cancer,West Virginia,"4,605",198.5
5692,2008,Malignant neoplasms (C00-C97),Cancer,Wisconsin,"11,185",177.8
5693,2008,Malignant neoplasms (C00-C97),Cancer,Wyoming,874,156.7
5694,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,"1,107",22.3
5695,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,50,13.5
5696,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,503,7.8
5697,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,638,20.1
5698,2007,All Causes,All causes,Oregon,"31,403",756
5699,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,"2,854",8.3
5700,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Colorado,483,11.5
5701,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,589,13.5
5702,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,189,19.8
5703,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,District of Columbia,78,13.9
5704,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Florida,"2,946",12.1
5705,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Georgia,"1,668",21.3
5706,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Hawaii,197,12.5
5707,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Idaho,173,11.8
5708,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Illinois,"2,576",19.6
5709,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Indiana,"1,363",20.2
5710,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Iowa,304,7.8
